STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100101,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.12,2.2,0.21,4.1,0.05,1.3,0.05,1.3,369,215,17,1,367,306,21,162,73,16.1,21.8,27.0,5.2,7.4,7.8,7.4,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100102,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.12,2.2,0.21,4.1,0.11,2.5,0.11,2.5,370,216,17,1,369,308,21,162,72,16.1,21.9,27.1,5.1,7.4,7.8,7.4,9.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100103,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.12,2.2,0.21,4.1,0.17,3.7,0.17,3.7,372,217,18,1,371,310,21,163,72,16.1,22.1,27.1,5.1,7.4,7.9,7.4,9.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100104,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.12,2.2,0.21,4.1,0.22,5.0,0.22,5.0,373,218,18,1,372,311,21,163,72,16.1,22.2,27.2,5.0,7.5,7.9,7.4,9.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100105,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.12,2.2,0.21,4.1,0.28,6.2,0.28,6.2,374,219,18,1,374,313,21,164,72,16.1,22.3,27.3,5.0,7.5,7.9,7.4,9.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100106,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.12,2.2,0.21,4.0,0.34,7.4,0.34,7.4,376,219,18,1,376,315,21,163,72,16.1,22.4,27.3,5.0,7.5,8.0,7.4,9.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100107,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.12,2.2,0.21,4.0,0.40,8.5,0.40,8.5,376,219,19,1,377,316,21,163,71,16.2,22.5,27.4,4.9,7.5,8.0,7.4,9.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100108,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.11,2.2,0.21,4.0,0.45,9.7,0.45,9.7,377,219,18,1,378,317,21,162,70,16.2,22.6,27.5,4.9,7.5,8.0,7.4,9.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100109,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.11,2.1,0.21,3.9,0.51,10.9,0.51,10.9,377,219,18,1,378,317,20,160,69,16.2,22.7,27.5,4.8,7.6,8.1,7.4,9.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100110,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.1,0.21,3.9,0.57,12.2,0.57,12.2,376,218,18,1,378,317,20,158,67,16.2,22.8,27.6,4.8,7.6,8.1,7.5,9.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100111,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.1,0.20,3.8,0.63,13.4,0.63,13.4,375,216,18,1,377,316,19,156,65,16.2,22.9,27.6,4.8,7.6,8.2,7.5,9.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100112,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.1,0.20,3.8,0.69,14.6,0.69,14.6,375,215,18,1,377,316,18,154,64,16.2,23.0,27.7,4.8,7.6,8.2,7.5,9.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100113,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.1,0.20,3.7,0.75,15.9,0.75,15.9,374,214,18,2,377,315,18,151,62,16.2,23.0,27.8,4.7,7.6,8.2,7.5,9.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100114,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.1,0.20,3.6,0.81,17.2,0.81,17.2,373,213,17,2,376,314,17,149,60,16.3,23.1,27.8,4.7,7.6,8.3,7.5,9.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100115,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.0,0.20,3.6,0.87,18.4,0.87,18.4,373,212,17,2,376,314,16,146,58,16.3,23.2,27.9,4.7,7.6,8.3,7.5,9.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100116,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.0,0.20,3.5,0.92,19.5,0.92,19.5,373,212,17,2,376,314,16,144,57,16.3,23.3,27.9,4.7,7.6,8.3,7.6,9.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100117,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.0,0.20,3.5,0.98,20.7,0.98,20.7,373,212,17,2,376,313,15,143,55,16.3,23.3,28.0,4.7,7.7,8.4,7.6,9.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100118,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.0,0.20,3.5,1.03,21.9,1.03,21.9,373,212,17,2,376,313,15,141,55,16.4,23.4,28.1,4.7,7.7,8.4,7.7,9.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100119,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.0,0.20,3.5,1.09,23.1,1.09,23.1,373,212,17,1,376,313,14,139,54,16.4,23.4,28.1,4.7,7.7,8.4,7.7,9.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100120,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.0,0.20,3.4,1.14,24.2,1.14,24.2,373,213,17,1,376,313,14,138,53,16.4,23.5,28.2,4.7,7.8,8.5,7.8,9.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100121,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.0,0.20,3.4,1.19,25.2,1.19,25.2,373,213,17,1,377,314,14,137,53,16.5,23.5,28.3,4.7,7.8,8.5,7.8,9.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100122,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.20,3.4,1.24,26.2,1.24,26.2,374,214,17,1,378,314,14,136,53,16.5,23.6,28.3,4.7,7.9,8.5,7.9,10.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100123,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.20,3.4,1.29,27.2,1.29,27.2,375,214,17,1,379,315,13,135,53,16.6,23.6,28.4,4.8,7.9,8.5,7.9,10.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100124,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.20,3.4,1.34,28.2,1.34,28.2,376,215,17,1,381,316,13,135,53,16.7,23.7,28.5,4.8,7.9,8.6,7.9,10.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100125,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.20,3.4,1.39,29.2,1.39,29.2,377,215,17,1,382,316,13,134,53,16.7,23.7,28.6,4.9,8.0,8.6,8.0,10.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100126,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.20,3.3,1.44,30.2,1.44,30.2,378,215,17,1,382,316,13,134,53,16.8,23.7,28.7,4.9,8.0,8.6,8.0,10.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100127,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.20,3.3,1.49,31.2,1.49,31.2,378,215,17,1,382,316,13,133,53,16.9,23.8,28.8,5.0,8.0,8.6,8.0,10.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100128,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.21,3.3,1.54,32.1,1.54,32.1,378,214,17,1,382,315,13,132,54,17.0,23.8,28.9,5.1,8.1,8.7,8.0,10.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100129,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.21,3.3,1.59,33.1,1.59,33.1,378,214,17,1,383,315,13,132,54,17.1,23.8,29.0,5.2,8.1,8.7,8.0,10.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100130,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.21,3.3,1.65,34.2,1.65,34.2,379,215,18,1,383,314,13,132,54,17.2,23.8,29.1,5.3,8.1,8.7,8.0,10.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100131,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.21,3.3,1.70,35.2,1.70,35.2,380,216,18,1,384,314,13,132,55,17.3,23.9,29.3,5.4,8.1,8.8,8.0,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100201,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.0,0.21,3.4,0.06,1.2,1.76,36.4,381,216,18,1,384,314,13,132,56,17.5,23.9,29.4,5.5,8.1,8.8,8.0,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100202,0,0,0,0,0,0,0,0,22,27,32,37,39,42,47,0.05,1.0,0.11,2.0,0.21,3.4,0.12,2.4,1.82,37.6,382,217,18,1,385,314,13,132,56,17.6,23.9,29.6,5.7,8.1,8.8,8.0,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100203,0,0,0,0,0,0,0,0,22,27,32,37,39,42,47,0.05,1.0,0.11,2.0,0.21,3.4,0.18,3.6,1.88,38.8,382,218,18,1,386,314,13,132,56,17.8,23.9,29.7,5.8,8.1,8.9,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100204,0,0,0,0,0,0,0,0,22,27,32,37,39,42,47,0.05,1.0,0.11,2.0,0.21,3.4,0.25,4.8,1.95,40.0,383,220,18,1,386,314,13,133,57,17.9,23.9,29.9,6.0,8.0,8.9,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100205,0,0,0,0,0,0,0,0,22,27,32,37,39,42,47,0.05,1.0,0.12,2.0,0.21,3.4,0.31,6.1,2.01,41.3,385,221,19,1,388,315,13,134,57,18.1,23.9,30.1,6.1,8.0,8.9,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100206,0,0,0,0,0,0,0,0,22,27,32,37,39,42,47,0.05,1.0,0.12,2.0,0.21,3.5,0.38,7.3,2.08,42.5,386,223,19,1,389,316,13,135,58,18.3,24.0,30.3,6.3,8.0,9.0,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100207,0,0,0,0,0,0,0,0,21,26,31,36,38,41,46,0.05,1.0,0.12,2.0,0.22,3.5,0.45,8.6,2.15,43.8,388,225,20,1,390,317,13,136,59,18.5,24.0,30.5,6.5,8.0,9.0,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100208,0,0,0,0,0,0,0,0,21,26,31,36,38,41,46,0.05,1.0,0.12,2.0,0.22,3.5,0.53,10.0,2.23,45.2,390,227,20,1,392,319,14,137,60,18.7,24.0,30.7,6.7,8.0,9.0,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100209,0,0,0,0,0,0,0,0,21,26,31,36,38,41,46,0.05,1.0,0.12,2.0,0.22,3.5,0.61,11.3,2.31,46.5,392,229,21,1,393,320,14,138,61,18.9,24.0,30.9,6.9,8.0,9.0,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100210,0,0,0,0,0,0,0,0,21,26,31,36,38,41,46,0.05,1.0,0.12,2.0,0.22,3.5,0.68,12.6,2.38,47.8,393,231,21,1,394,321,14,139,62,19.2,24.0,31.1,7.2,8.0,9.0,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100211,0,0,0,0,0,0,0,0,21,26,31,36,38,41,46,0.05,1.0,0.12,2.0,0.22,3.6,0.76,13.9,2.46,49.1,395,233,22,1,395,322,14,141,64,19.4,24.0,31.4,7.4,8.0,9.0,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100212,0,0,0,0,0,0,0,0,20,25,30,35,37,40,45,0.05,1.0,0.12,2.0,0.22,3.6,0.83,15.2,2.53,50.4,396,235,22,1,396,323,15,142,65,19.6,24.0,31.6,7.6,8.0,9.0,7.9,10.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100213,0,0,0,0,0,0,0,0,20,25,30,35,37,40,45,0.05,1.0,0.12,2.0,0.22,3.6,0.91,16.5,2.61,51.7,397,236,23,1,397,324,15,143,65,19.9,24.0,31.9,7.9,8.0,9.0,8.0,10.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100214,0,0,0,0,0,0,0,0,20,25,30,35,37,40,45,0.05,1.0,0.12,2.0,0.23,3.6,0.99,17.9,2.69,53.1,397,237,23,1,397,325,15,144,66,20.2,24.0,32.2,8.1,8.0,9.0,8.0,10.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100215,0,0,0,0,0,0,0,0,20,25,30,35,37,40,45,0.05,1.0,0.13,2.0,0.23,3.6,1.07,19.3,2.77,54.5,397,238,23,1,397,325,15,144,67,20.4,24.0,32.4,8.4,8.0,9.0,8.0,10.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100216,0,0,0,0,0,0,0,0,19,24,29,34,36,39,44,0.05,1.0,0.13,2.0,0.23,3.6,1.15,20.6,2.85,55.8,396,238,23,1,396,325,15,144,67,20.7,24.0,32.7,8.7,8.0,9.0,8.0,10.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100217,0,0,0,0,0,0,0,0,19,24,29,34,36,39,44,0.06,1.0,0.13,2.0,0.23,3.6,1.23,21.9,2.93,57.1,396,237,24,1,395,325,15,145,68,21.0,24.0,33.0,9.0,8.0,9.0,8.0,10.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100218,0,0,0,0,0,0,0,0,19,24,29,34,36,39,44,0.06,1.0,0.13,2.0,0.23,3.6,1.31,23.1,3.01,58.3,395,237,24,1,394,324,15,144,68,21.3,24.0,33.3,9.3,7.9,9.0,8.0,10.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100219,0,0,0,0,0,0,0,0,18,23,28,33,35,38,43,0.06,1.0,0.13,2.0,0.23,3.6,1.38,24.5,3.08,59.7,394,237,24,1,393,323,15,144,68,21.6,24.0,33.6,9.5,7.9,9.0,8.1,10.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100220,-7777,0,0,0,0,0,0,0,18,23,28,33,35,38,43,0.06,1.0,0.13,2.0,0.23,3.6,1.46,25.8,3.16,61.0,393,236,24,2,391,322,15,144,68,21.9,24.0,33.9,9.8,7.9,9.0,8.1,10.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100221,-7777,0,0,0,0,0,0,0,18,23,28,33,35,38,43,0.06,1.0,0.13,2.0,0.23,3.7,1.53,27.1,3.23,62.3,391,235,24,2,388,320,15,143,67,22.2,24.0,34.2,10.1,7.9,9.0,8.1,9.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100222,-7777,0,0,0,0,0,0,0,18,23,28,33,35,38,43,0.06,1.0,0.13,2.0,0.23,3.7,1.61,28.4,3.31,63.6,388,234,24,2,385,318,14,142,67,22.5,24.0,34.5,10.4,7.8,8.9,8.1,9.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100223,-7777,0,0,0,0,0,0,0,17,22,27,32,34,37,42,0.06,1.0,0.13,2.0,0.23,3.7,1.68,29.7,3.38,64.9,385,232,24,1,382,315,14,141,66,22.8,24.1,34.8,10.7,7.8,8.9,8.1,9.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100224,-7777,0,0,0,0,0,0,0,17,22,27,32,34,37,42,0.06,1.0,0.13,2.0,0.23,3.7,1.76,31.0,3.46,66.2,381,230,24,1,378,313,14,139,65,23.1,24.1,35.1,11.0,7.8,8.9,8.1,9.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100225,-7777,0,0,0,0,0,0,0,17,22,27,32,34,37,42,0.06,1.0,0.13,2.0,0.23,3.7,1.83,32.3,3.53,67.5,378,229,24,1,375,311,13,138,64,23.4,24.1,35.4,11.3,7.7,8.8,8.1,9.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100226,-7777,0,0,0,0,0,0,0,16,21,26,31,33,36,41,0.06,1.0,0.13,2.0,0.23,3.7,1.91,33.6,3.61,68.8,375,228,24,1,372,309,13,137,62,23.7,24.1,35.7,11.6,7.7,8.8,8.1,9.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100227,-7777,0,0,0,0,0,0,0,16,21,26,31,33,36,41,0.06,1.0,0.13,2.0,0.23,3.6,1.98,34.8,3.68,70.0,372,226,23,1,368,306,12,135,61,24.0,24.1,36.0,11.9,7.6,8.7,8.2,9.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100228,-7777,0,0,0,0,0,0,0,16,21,26,31,33,36,41,0.06,1.0,0.13,2.0,0.23,3.6,2.05,36.0,3.75,71.2,368,224,23,1,364,304,12,133,60,24.3,24.1,36.3,12.2,7.6,8.7,8.2,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100301,-7777,0,0,0,0,0,0,0,15,20,25,30,32,35,40,0.06,1.0,0.13,2.0,0.24,3.6,0.08,1.0,3.83,72.2,360,219,23,1,356,299,11,130,57,24.6,24.1,36.6,12.5,7.6,8.6,8.2,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100302,-7777,0,0,0,0,0,0,0,15,20,25,30,32,35,40,0.06,1.0,0.12,2.0,0.24,3.6,0.16,2.0,3.91,73.2,357,218,23,1,352,296,11,128,56,24.9,24.1,36.9,12.8,7.5,8.6,8.2,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100303,-7777,0,0,0,0,0,0,0,15,20,25,30,32,35,40,0.06,1.0,0.12,2.0,0.24,3.6,0.23,2.9,3.98,74.1,353,216,23,1,348,293,10,126,55,25.2,24.1,37.2,13.1,7.5,8.5,8.3,8.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100304,-7777,0,0,0,0,0,0,0,15,20,25,30,32,35,40,0.06,1.0,0.12,2.0,0.24,3.6,0.31,3.9,4.06,75.1,350,214,22,1,344,290,10,124,55,25.4,24.1,37.5,13.4,7.5,8.5,8.3,8.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100305,-7777,0,0,0,0,0,0,0,14,19,24,29,31,34,39,0.06,1.0,0.12,2.0,0.24,3.6,0.38,4.9,4.13,76.1,346,212,22,1,340,287,10,122,54,25.7,24.1,37.8,13.7,7.5,8.4,8.4,8.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100306,-7777,0,0,0,0,0,0,0,14,19,24,29,31,34,39,0.06,1.0,0.12,2.0,0.24,3.6,0.46,5.8,4.21,77.0,342,210,22,1,335,284,10,121,53,26.0,24.1,38.1,13.9,7.5,8.4,8.4,8.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100307,-7777,0,0,0,0,0,0,0,14,19,24,29,31,34,39,0.06,1.0,0.12,2.0,0.24,3.5,0.53,6.8,4.28,78.0,338,207,22,1,331,281,9,119,52,26.3,24.2,38.4,14.2,7.5,8.3,8.4,8.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100308,-7777,0,0,0,0,0,0,0,13,18,23,28,30,33,38,0.06,1.0,0.12,2.0,0.24,3.5,0.59,7.7,4.34,78.9,334,205,22,1,327,277,9,117,51,26.5,24.2,38.6,14.5,7.5,8.3,8.5,8.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100309,-7777,0,0,0,0,0,0,0,13,18,23,28,30,33,38,0.06,1.0,0.12,2.0,0.24,3.6,0.65,8.5,4.40,79.7,331,203,22,1,323,274,9,115,50,26.8,24.2,38.9,14.7,7.5,8.2,8.5,8.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100310,-7777,0,0,0,0,0,0,0,13,18,23,28,30,33,38,0.06,1.0,0.12,2.0,0.24,3.6,0.71,9.3,4.46,80.5,327,202,22,1,319,271,9,114,50,27.1,24.2,39.2,15.0,7.5,8.2,8.5,8.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100311,0,0,0,0,0,0,0,0,13,18,23,28,30,33,38,0.06,1.0,0.12,2.0,0.24,3.6,0.77,10.2,4.52,81.4,324,200,22,1,314,268,8,112,49,27.3,24.2,39.4,15.2,7.5,8.1,8.5,8.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100312,0,0,0,0,0,0,0,0,12,17,22,27,29,32,37,0.06,1.0,0.12,2.0,0.25,3.6,0.83,11.0,4.58,82.2,320,199,21,2,310,264,8,111,49,27.6,24.2,39.7,15.5,7.4,8.1,8.5,8.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100313,0,0,0,0,0,0,0,0,12,17,22,27,29,32,37,0.06,1.0,0.12,2.0,0.25,3.6,0.89,11.9,4.64,83.1,317,198,21,2,306,261,8,109,48,27.8,24.2,39.9,15.7,7.4,8.1,8.5,8.4
