STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100314,0,0,0,0,0,0,0,0,12,17,22,27,29,32,37,0.07,1.0,0.12,2.0,0.25,3.6,0.96,12.7,4.71,83.9,315,197,21,2,303,259,8,108,48,28.0,24.3,40.2,15.9,7.4,8.0,8.5,8.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100315,0,0,0,0,0,0,0,0,12,17,22,27,29,32,37,0.07,1.0,0.13,2.0,0.25,3.7,1.03,13.5,4.78,84.7,313,196,21,2,300,256,7,107,47,28.3,24.3,40.4,16.1,7.4,8.0,8.5,8.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100316,-7777,0,0,0,0,0,0,0,12,17,22,27,29,32,37,0.07,1.0,0.13,2.0,0.25,3.7,1.09,14.4,4.84,85.6,311,196,21,2,297,253,7,106,47,28.5,24.3,40.6,16.4,7.3,7.9,8.5,8.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100317,-7777,0,0,0,0,0,0,0,11,16,21,26,28,31,36,0.07,1.0,0.13,2.0,0.25,3.7,1.16,15.2,4.91,86.4,309,196,22,2,294,251,7,106,46,28.7,24.3,40.9,16.6,7.3,7.9,8.5,8.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100318,-7777,0,0,0,0,0,0,0,11,16,21,26,28,31,36,0.07,1.0,0.13,2.0,0.25,3.7,1.23,16.1,4.98,87.3,308,196,22,2,291,249,7,105,46,28.9,24.3,41.1,16.8,7.3,7.9,8.5,8.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100319,-7777,0,0,0,0,0,0,0,11,16,21,26,28,31,36,0.07,1.0,0.13,2.0,0.25,3.7,1.29,16.9,5.04,88.1,306,195,22,2,288,246,7,104,45,29.2,24.3,41.3,17.0,7.2,7.8,8.5,8.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100320,-7777,0,0,0,0,0,0,0,11,16,21,26,28,31,36,0.07,1.0,0.13,2.0,0.25,3.7,1.36,17.7,5.11,88.9,305,195,21,2,285,244,7,103,45,29.4,24.3,41.5,17.2,7.2,7.8,8.4,8.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100321,-7777,0,0,0,0,0,0,0,11,15,20,25,27,30,35,0.07,1.0,0.13,2.0,0.25,3.7,1.43,18.5,5.18,89.7,304,195,21,2,282,242,7,102,44,29.6,24.4,41.8,17.4,7.2,7.8,8.4,7.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100322,-7777,0,0,0,0,0,0,0,10,15,20,25,27,30,35,0.07,1.0,0.13,2.0,0.25,3.7,1.50,19.2,5.25,90.4,304,195,21,3,280,240,7,102,44,29.8,24.4,42.0,17.6,7.1,7.8,8.4,7.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100323,-7777,0,0,0,0,0,0,0,10,15,20,25,27,30,35,0.07,1.0,0.13,2.0,0.25,3.8,1.57,20.0,5.32,91.2,304,196,21,3,278,239,7,102,44,30.0,24.4,42.2,17.8,7.1,7.7,8.4,7.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100324,-7777,0,0,0,0,0,0,0,10,15,20,25,27,30,35,0.07,1.0,0.13,2.0,0.25,3.8,1.64,20.8,5.39,92.0,304,197,21,3,277,238,7,101,45,30.2,24.4,42.4,18.0,7.1,7.7,8.4,7.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100325,-7777,0,0,0,0,0,0,0,10,15,20,25,27,30,35,0.07,1.0,0.13,2.0,0.26,3.8,1.72,21.6,5.47,92.8,305,198,22,3,276,236,7,101,45,30.4,24.4,42.6,18.2,7.1,7.7,8.4,7.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100326,-7777,0,0,0,0,0,0,0,10,14,19,24,26,29,34,0.07,1.0,0.13,2.0,0.26,3.8,1.79,22.4,5.54,93.6,305,198,22,3,275,235,8,101,45,30.6,24.5,42.8,18.4,7.1,7.7,8.5,7.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100327,-7777,0,0,0,0,0,0,0,9,14,19,24,26,29,34,0.07,1.0,0.13,2.0,0.26,3.8,1.86,23.2,5.61,94.4,307,200,22,4,274,234,8,101,46,30.8,24.5,43.1,18.6,7.1,7.7,8.5,7.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100328,-7777,0,0,0,0,0,0,0,9,14,19,24,26,29,34,0.07,1.0,0.13,2.0,0.26,3.8,1.95,24.0,5.70,95.2,308,201,22,4,273,233,8,101,46,31.0,24.5,43.3,18.8,7.1,7.7,8.5,7.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100329,-7777,0,0,0,0,0,0,0,9,14,19,24,26,29,34,0.07,1.0,0.14,2.0,0.26,3.8,2.03,24.8,5.78,96.0,309,202,22,4,272,232,8,101,46,31.2,24.5,43.5,19.0,7.1,7.7,8.6,7.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100330,-7777,0,0,0,0,0,0,0,9,14,19,24,26,29,34,0.07,1.0,0.14,2.0,0.26,3.9,2.11,25.5,5.86,96.7,310,202,23,4,271,231,8,101,47,31.5,24.5,43.7,19.2,7.1,7.7,8.6,7.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100331,-7777,0,0,0,0,0,0,0,9,13,18,23,25,28,33,0.07,1.0,0.14,2.0,0.26,3.9,2.19,26.3,5.94,97.5,310,203,23,5,270,229,9,101,47,31.7,24.6,44.0,19.4,7.1,7.7,8.7,7.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100401,-7777,0,0,0,0,0,0,0,8,13,18,23,25,28,33,0.07,1.0,0.14,2.0,0.26,3.9,0.07,0.8,6.01,98.3,311,204,23,5,269,228,9,101,47,31.9,24.6,44.2,19.6,7.1,7.7,8.8,7.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100402,-7777,0,0,0,0,0,0,0,8,13,18,23,25,28,33,0.07,1.0,0.14,2.0,0.26,3.9,0.14,1.6,6.08,99.1,312,205,23,5,268,227,9,101,47,32.1,24.6,44.4,19.8,7.1,7.7,8.8,7.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100403,-7777,0,0,0,0,0,0,0,8,13,18,23,25,28,33,0.07,1.0,0.14,2.0,0.26,3.9,0.21,2.3,6.15,99.8,313,205,24,5,266,226,9,100,47,32.4,24.6,44.7,20.0,7.1,7.7,8.9,7.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100404,-7777,0,0,0,0,0,0,0,8,12,17,22,24,27,32,0.07,1.0,0.14,2.0,0.26,4.0,0.28,3.1,6.22,100.6,314,207,24,5,265,224,9,100,48,32.6,24.7,44.9,20.3,7.1,7.7,9.0,7.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100405,-7777,0,0,0,0,0,0,0,8,12,17,22,24,27,32,0.07,1.0,0.14,2.0,0.26,4.0,0.35,3.8,6.29,101.3,316,208,24,5,264,223,9,100,48,32.8,24.7,45.2,20.5,7.1,7.8,9.0,7.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100406,-7777,0,0,0,0,0,0,0,7,12,17,22,24,27,32,0.07,1.0,0.14,2.0,0.26,4.0,0.42,4.5,6.36,102.0,317,208,25,6,262,221,9,100,48,33.1,24.7,45.5,20.7,7.1,7.8,9.1,7.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100407,-7777,0,0,0,0,0,0,0,7,12,17,22,24,27,32,0.07,1.0,0.14,2.0,0.26,4.0,0.49,5.3,6.43,102.8,318,209,25,6,260,219,9,99,47,33.3,24.8,45.7,21.0,7.1,7.8,9.1,6.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100408,-7777,0,0,0,0,0,0,0,7,11,16,21,23,26,31,0.07,1.0,0.14,2.0,0.26,4.0,0.57,6.0,6.51,103.5,319,210,25,6,258,218,9,99,47,33.6,24.8,46.0,21.2,7.1,7.8,9.1,6.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100409,-7777,0,0,0,0,0,0,0,7,11,16,21,23,26,31,0.07,1.0,0.15,2.0,0.26,4.0,0.65,6.8,6.59,104.3,320,211,25,6,257,216,9,98,47,33.9,24.8,46.3,21.5,7.1,7.8,9.2,6.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100410,-7777,0,0,0,0,0,0,0,6,11,16,21,23,26,31,0.07,1.0,0.15,2.0,0.26,4.0,0.74,7.6,6.68,105.1,322,212,25,6,255,214,9,97,46,34.2,24.9,46.6,21.7,7.0,7.8,9.2,6.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100411,-7777,0,0,0,0,0,0,0,6,11,16,21,23,26,31,0.07,1.0,0.15,2.0,0.26,4.0,0.82,8.4,6.76,105.9,323,212,26,6,253,212,9,96,46,34.4,24.9,46.9,22.0,7.0,7.9,9.3,6.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100412,-7777,0,0,0,0,0,0,0,6,10,15,20,22,25,30,0.06,1.0,0.15,2.0,0.26,4.0,0.91,9.2,6.85,106.7,324,212,26,6,250,210,9,95,45,34.7,24.9,47.2,22.3,7.0,7.9,9.3,6.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100413,-7777,0,0,0,0,0,0,0,6,10,15,20,22,25,30,0.06,1.0,0.15,2.0,0.25,4.0,0.99,9.9,6.93,107.4,324,212,26,6,247,207,9,93,45,35.0,25.0,47.5,22.5,7.0,7.9,9.4,6.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100414,-7777,0,0,0,0,0,0,0,6,10,15,20,22,25,30,0.06,1.0,0.15,2.0,0.25,4.0,1.07,10.7,7.01,108.2,324,212,26,6,245,205,9,92,45,35.3,25.0,47.9,22.8,6.9,8.0,9.4,6.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100415,-7777,0,0,0,0,0,0,0,5,9,14,19,21,24,29,0.06,1.0,0.15,2.0,0.25,4.0,1.15,11.4,7.09,108.9,325,212,26,6,242,202,8,91,44,35.6,25.1,48.2,23.1,6.9,8.0,9.5,6.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100416,-7777,0,0,0,0,0,0,0,5,9,14,19,21,24,29,0.06,1.0,0.15,2.0,0.25,3.9,1.24,12.2,7.18,109.7,325,212,27,6,239,200,8,89,44,36.0,25.1,48.5,23.4,6.9,8.1,9.5,6.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100417,-7777,0,0,0,0,0,0,0,5,9,14,19,21,24,29,0.06,1.0,0.15,2.0,0.26,3.9,1.33,12.9,7.27,110.4,326,213,27,6,237,198,8,88,43,36.3,25.2,48.9,23.7,6.8,8.1,9.6,5.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100418,-7777,0,0,0,0,0,0,0,5,9,13,18,20,23,28,0.06,1.0,0.15,2.0,0.26,3.9,1.41,13.7,7.35,111.2,326,213,27,6,234,195,8,87,43,36.6,25.2,49.2,24.0,6.8,8.1,9.6,5.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100419,-7777,0,0,0,0,0,0,0,4,8,13,18,20,23,28,0.06,1.0,0.15,2.0,0.26,3.9,1.50,14.4,7.44,111.9,327,214,28,6,231,192,8,85,42,36.9,25.3,49.6,24.3,6.8,8.2,9.6,5.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100420,-7777,-7777,0,0,0,0,0,0,4,8,13,18,20,23,28,0.06,1.0,0.15,2.0,0.26,3.9,1.58,15.2,7.52,112.7,328,214,28,6,228,189,8,84,42,37.3,25.4,50.0,24.6,6.8,8.2,9.7,5.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100421,-7777,-7777,0,0,0,0,0,0,4,8,12,17,19,22,27,0.06,1.0,0.15,2.0,0.26,3.9,1.67,15.9,7.61,113.4,328,214,29,6,224,186,8,82,41,37.6,25.4,50.3,24.9,6.8,8.3,9.7,5.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100422,-7777,-7777,0,0,0,0,0,0,4,7,12,17,19,22,27,0.06,1.0,0.15,2.0,0.26,3.9,1.75,16.5,7.69,114.0,328,214,29,6,220,182,7,81,40,38.0,25.5,50.7,25.2,6.7,8.3,9.8,5.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100423,-7777,-7777,0,0,0,0,0,0,4,7,12,17,19,22,27,0.06,1.0,0.15,2.0,0.26,3.9,1.83,17.2,7.77,114.7,329,213,29,6,216,178,7,79,39,38.3,25.6,51.1,25.5,6.7,8.4,9.8,5.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100424,-7777,-7777,0,0,0,0,0,0,3,7,11,16,18,21,26,0.06,1.0,0.15,2.0,0.26,3.8,1.92,17.8,7.86,115.3,328,213,29,6,211,174,7,77,38,38.7,25.6,51.5,25.8,6.7,8.4,9.8,5.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100425,1,-7777,0,0,0,0,0,0,3,7,11,16,18,21,26,0.06,1.0,0.15,2.0,0.26,3.8,2.00,18.4,7.94,115.9,327,211,29,6,206,170,7,75,37,39.0,25.7,51.9,26.1,6.7,8.5,9.9,5.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100426,1,-7777,0,0,0,0,0,0,3,6,11,16,18,21,26,0.05,1.0,0.14,2.0,0.25,3.8,2.07,19.0,8.01,116.5,326,210,29,6,200,165,6,72,36,39.4,25.8,52.3,26.5,6.6,8.5,9.9,5.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100427,1,-7777,0,0,0,0,0,0,3,6,10,15,17,20,25,0.05,1.0,0.14,2.0,0.25,3.8,2.15,19.6,8.09,117.1,325,208,29,6,194,160,6,70,35,39.7,25.9,52.6,26.8,6.6,8.5,9.9,5.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100428,1,-7777,0,0,0,0,0,0,3,6,10,15,17,20,25,0.05,1.0,0.14,2.0,0.25,3.7,2.23,20.1,8.17,117.6,324,207,29,5,189,156,6,68,33,40.1,26.0,53.0,27.1,6.6,8.5,9.9,5.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100429,1,-7777,0,0,0,0,0,0,2,5,10,15,17,20,25,0.05,1.0,0.14,2.0,0.25,3.7,2.30,20.7,8.24,118.2,324,206,29,5,183,151,6,65,32,40.4,26.1,53.4,27.4,6.5,8.6,9.8,5.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100430,1,-7777,0,0,0,0,0,0,2,5,9,14,16,19,24,0.05,1.0,0.14,2.0,0.25,3.7,2.38,21.2,8.32,118.7,323,205,29,5,178,146,5,63,31,40.7,26.2,53.8,27.7,6.5,8.6,9.8,4.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100501,1,-7777,0,0,0,0,0,0,2,5,9,14,16,19,24,0.05,1.0,0.14,2.0,0.25,3.7,0.08,0.4,8.40,119.1,322,204,28,5,171,141,-9999,61,29,41.1,26.3,54.2,27.9,6.4,8.6,9.8,4.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100502,1,-7777,0,0,0,0,0,0,2,5,9,14,16,19,24,0.05,1.0,0.14,2.0,0.25,3.7,0.16,0.7,8.48,119.4,321,202,28,5,165,136,-9999,58,28,41.4,26.4,54.6,28.2,6.4,8.6,9.7,4.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100503,1,-7777,-7777,-7777,0,0,0,0,2,4,8,13,15,18,23,0.05,1.0,0.14,2.0,0.25,3.7,0.24,1.1,8.56,119.8,320,200,28,5,159,130,-9999,55,26,41.8,26.5,55.0,28.5,6.4,8.5,9.7,4.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100504,1,-7777,-7777,-7777,0,0,0,0,2,4,8,13,15,18,23,0.05,1.0,0.13,2.0,0.25,3.7,0.32,1.4,8.64,120.1,319,198,27,5,153,125,-9999,53,25,42.1,26.7,55.4,28.8,6.3,8.5,9.6,4.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100505,1,-7777,-7777,-7777,0,0,0,0,2,4,8,13,15,18,23,0.05,1.0,0.13,2.0,0.25,3.7,0.40,1.7,8.72,120.4,318,197,27,5,147,120,-9999,50,23,42.4,26.8,55.8,29.0,6.3,8.5,9.6,4.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100506,2,-7777,-7777,-7777,0,0,0,0,2,4,8,12,14,17,22,0.05,1.0,0.13,2.0,0.25,3.6,0.47,2.1,8.79,120.8,317,195,27,5,141,115,-9999,47,22,42.8,26.9,56.2,29.3,6.2,8.5,9.5,4.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100507,2,-7777,-7777,-7777,0,0,0,0,1,4,7,12,14,17,22,0.05,1.0,0.13,2.0,0.25,3.6,0.55,2.3,8.87,121.0,315,193,26,5,135,109,-9999,45,21,43.1,27.1,56.6,29.5,6.2,8.5,9.5,4.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100508,2,-7777,-7777,-7777,0,0,0,0,1,3,7,12,14,17,22,0.05,1.0,0.13,2.0,0.25,3.6,0.61,2.6,8.93,121.3,314,191,26,5,129,104,-9999,42,19,43.4,27.2,57.0,29.8,6.2,8.5,9.4,4.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100509,2,-7777,-7777,-7777,0,0,0,0,1,3,7,11,13,16,21,0.05,1.0,0.13,2.0,0.25,3.6,0.67,2.8,8.99,121.5,313,189,26,5,123,99,-9999,40,18,43.7,27.4,57.4,30.0,6.1,8.5,9.4,4.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100510,2,-7777,-7777,-7777,0,0,0,0,1,3,6,11,13,16,21,0.05,1.0,0.12,2.0,0.25,3.6,0.73,3.0,9.05,121.7,312,188,26,5,117,95,-9999,38,17,44.0,27.5,57.8,30.2,6.1,8.5,9.3,4.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100511,2,-7777,-7777,-7777,0,0,0,0,1,3,6,11,13,16,21,0.05,1.0,0.12,2.0,0.25,3.5,0.78,3.2,9.10,121.9,311,187,26,5,112,90,-9999,36,16,44.3,27.7,58.2,30.4,6.0,8.4,9.2,4.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100512,2,-7777,-7777,-7777,0,0,0,0,1,3,6,10,12,15,20,0.05,-66.6,0.12,-66.6,0.25,-66.6,0.84,3.4,9.16,122.1,311,185,26,5,106,85,-9999,33,14,44.6,27.9,58.5,30.7,6.0,8.4,9.2,4.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100513,2,-7777,-7777,-7777,0,0,0,0,1,2,6,10,12,15,20,0.05,-66.6,0.12,-66.6,0.25,-66.6,0.90,3.5,9.22,122.2,310,184,26,5,101,81,-9999,31,13,44.9,28.1,58.9,30.8,5.9,8.4,9.1,4.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100514,2,1,-7777,-7777,0,0,0,0,1,2,5,10,12,15,20,0.05,-66.6,0.12,-66.6,0.25,-66.6,0.96,3.7,9.28,122.4,309,183,26,5,95,76,-9999,29,12,45.2,28.2,59.3,31.0,5.9,8.4,9.0,4.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100515,3,1,-7777,-7777,0,0,0,0,1,2,5,10,12,15,20,0.05,-66.6,0.12,-66.6,0.25,-66.6,1.01,3.8,9.33,122.5,309,181,26,5,89,71,-9999,27,11,45.4,28.4,59.6,31.2,5.8,8.3,9.0,4.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100516,3,1,-7777,-7777,0,0,0,0,1,2,5,9,11,14,19,0.05,-66.6,0.11,-66.6,0.25,-66.6,1.07,3.9,9.39,122.6,308,179,26,5,84,66,-9999,25,10,45.7,28.6,60.0,31.4,5.8,8.3,8.9,4.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100517,3,1,-7777,-7777,0,0,0,0,1,2,5,9,11,14,19,0.05,-66.6,0.11,-66.6,0.25,-66.6,1.13,4.0,9.45,122.7,308,178,26,5,79,62,-9999,23,9,46.0,28.8,60.4,31.6,5.7,8.3,8.8,4.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100518,3,1,-7777,-7777,0,0,0,0,1,2,5,9,11,14,19,0.05,-66.6,0.11,-66.6,0.26,-66.6,1.19,4.1,9.51,122.8,307,176,26,5,74,58,-9999,21,8,46.2,29.0,60.7,31.7,5.7,8.2,8.8,4.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100519,3,1,-7777,-7777,0,0,0,0,-7777,2,4,9,11,14,19,0.05,-66.6,0.11,-66.6,0.26,-66.6,1.25,4.2,9.57,122.9,306,175,26,5,69,53,-9999,19,7,46.5,29.2,61.1,31.9,5.6,8.2,8.7,4.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100520,3,1,-7777,-7777,0,0,0,0,-7777,2,4,8,10,13,18,0.04,-66.6,0.11,-66.6,0.26,-66.6,1.31,4.3,9.63,123.0,305,174,26,5,64,50,-9999,17,6,46.7,29.4,61.4,32.0,5.6,8.2,8.6,4.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100521,3,1,-7777,-7777,0,0,0,0,-7777,1,4,8,10,13,18,0.04,-66.6,0.11,-66.6,0.26,-66.6,1.37,4.3,9.69,123.0,304,172,26,5,59,46,-9999,15,5,47.0,29.7,61.8,32.1,5.6,8.1,8.6,4.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100522,3,1,-7777,-7777,0,0,0,0,-7777,1,4,8,10,13,18,0.04,-66.6,0.11,-66.6,0.26,-66.6,1.43,4.4,9.75,123.1,304,172,26,5,55,42,0,14,5,47.2,29.9,62.1,32.3,5.5,8.1,8.5,4.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100523,4,1,-7777,-7777,-7777,0,0,0,-7777,1,4,8,10,13,18,0.04,-66.6,0.11,-66.6,0.26,-66.6,1.49,4.5,9.81,123.2,303,171,27,5,51,39,0,12,4,47.4,30.1,62.5,32.4,5.5,8.0,8.4,4.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100524,4,1,-7777,-7777,-7777,0,0,0,-7777,1,3,7,9,12,17,0.04,-66.6,0.11,-66.6,0.26,-66.6,1.55,4.5,9.87,123.2,303,170,27,5,48,36,0,11,3,47.7,30.3,62.8,32.5,5.4,8.0,8.4,4.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100525,4,1,-7777,-7777,-7777,0,0,0,-7777,1,3,7,9,12,17,0.04,-66.6,0.11,-66.6,0.27,-66.6,1.60,4.6,9.92,123.3,303,170,27,5,44,33,0,10,3,47.9,30.5,63.2,32.6,5.4,7.9,8.3,4.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20100526,4,1,-7777,-7777,-7777,0,0,0,-7777,1,3,7,9,12,17,0.04,-66.6,0.11,-66.6,0.27,-66.6,1.66,4.6,9.98,123.3,302,170,28,5,41,31,0,9,2,48.1,30.8,63.5,32.7,5.4,7.9,8.3,4.4
