STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101017,-7777,-7777,0,0,0,0,0,0,3,6,11,16,18,21,26,0.06,-66.6,0.17,-66.6,0.33,-66.6,0.90,2.1,18.63,126.9,233,160,34,4,113,98,3,44,13,39.2,28.6,53.5,24.9,6.4,9.3,9.5,6.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101018,-7777,-7777,0,0,0,0,0,0,3,7,11,16,18,21,26,0.06,1.0,0.17,2.0,0.33,4.0,0.96,2.4,18.69,127.1,234,161,34,4,119,103,3,46,15,38.8,28.4,53.0,24.6,6.4,9.2,9.5,6.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101019,-7777,-7777,0,0,0,0,0,0,3,7,12,17,19,22,27,0.07,1.0,0.17,2.0,0.33,4.0,1.02,2.7,18.75,127.4,236,162,34,4,125,108,4,49,17,38.4,28.2,52.5,24.3,6.5,9.2,9.6,6.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101020,-7777,-7777,0,0,0,0,0,0,3,7,12,17,19,22,27,0.07,1.0,0.17,2.0,0.33,4.0,1.08,2.9,18.81,127.7,238,164,34,4,131,114,4,52,18,38.0,28.0,52.0,24.0,6.6,9.2,9.6,6.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101021,-7777,-7777,0,0,0,0,0,0,4,8,12,17,19,22,27,0.07,1.0,0.17,2.0,0.33,4.0,1.14,3.2,18.87,128.0,241,166,34,4,138,120,4,55,20,37.6,27.8,51.5,23.7,6.6,9.1,9.6,6.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101022,-7777,-7777,0,0,0,0,0,0,4,8,13,18,20,23,28,0.07,1.0,0.17,2.0,0.33,4.0,1.20,3.5,18.93,128.3,244,168,34,4,144,126,4,58,21,37.2,27.6,51.0,23.4,6.7,9.1,9.6,6.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101023,-7777,-7777,0,0,0,0,0,0,4,8,13,18,20,23,28,0.07,1.0,0.17,2.0,0.33,4.0,1.26,3.8,18.99,128.6,246,169,34,4,151,131,5,60,23,36.8,27.3,50.5,23.1,6.8,9.1,9.7,6.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101024,-7777,-7777,0,0,0,0,0,0,5,9,14,19,21,24,29,0.07,1.0,0.17,2.0,0.33,4.0,1.32,4.2,19.05,128.9,249,170,34,4,157,137,5,63,24,36.4,27.1,49.9,22.8,6.9,9.0,9.7,6.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101025,-7777,-7777,0,0,0,0,0,0,5,9,14,19,21,24,29,0.07,1.0,0.17,2.0,0.33,4.0,1.38,4.5,19.11,129.3,253,172,33,4,164,143,5,65,26,36.0,26.9,49.4,22.5,6.9,9.0,9.7,6.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101026,-7777,-7777,0,0,0,0,0,0,5,10,14,19,21,24,29,0.07,1.0,0.17,2.0,0.33,4.0,1.45,4.9,19.18,129.7,256,173,33,4,170,149,5,68,28,35.5,26.6,48.8,22.2,7.0,9.0,9.7,6.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101027,-7777,-7777,0,0,0,0,0,0,6,10,15,20,22,25,30,0.07,1.0,0.16,2.0,0.33,4.0,1.52,5.3,19.25,130.1,259,175,33,3,177,155,5,70,30,35.1,26.4,48.3,21.9,7.1,8.9,9.7,6.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101028,-7777,-7777,0,0,0,0,0,0,6,10,15,20,22,25,30,0.07,1.0,0.16,2.0,0.32,4.0,1.58,5.8,19.31,130.5,262,176,32,3,184,161,6,72,31,34.6,26.1,47.7,21.6,7.2,8.9,9.8,6.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101029,-7777,-7777,0,0,0,0,0,0,6,11,16,21,23,26,31,0.07,1.0,0.16,2.0,0.32,4.0,1.65,6.2,19.38,131.0,266,177,32,3,191,167,6,75,33,34.2,25.9,47.1,21.2,7.2,8.8,9.8,7.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101030,-7777,-7777,0,0,0,0,0,0,7,11,16,21,23,26,31,0.07,1.0,0.16,2.0,0.32,4.0,1.72,6.7,19.45,131.5,270,178,32,3,198,173,6,77,35,33.7,25.7,46.6,20.9,7.3,8.8,9.8,7.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101031,-7777,0,0,0,0,0,0,0,7,12,17,22,24,27,32,0.07,1.0,0.16,2.0,0.32,4.0,1.79,7.2,19.52,132.0,274,180,31,3,206,180,6,80,37,33.3,25.4,46.0,20.6,7.4,8.7,9.8,7.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101101,-7777,-7777,0,0,0,0,0,0,8,12,17,22,24,27,32,0.06,1.0,0.15,2.0,0.32,4.0,0.07,0.8,19.59,132.7,278,181,31,-9999,213,187,7,83,39,32.8,25.2,45.4,20.2,7.4,8.7,9.8,7.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101102,-7777,-7777,0,0,0,0,0,0,8,13,18,23,25,28,33,0.06,1.0,0.15,2.0,0.31,4.0,0.15,1.5,19.67,133.5,281,183,31,-9999,221,193,7,85,40,32.3,24.9,44.8,19.9,7.5,8.6,9.8,7.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101103,-7777,-7777,0,0,0,0,0,0,8,13,18,23,25,28,33,0.06,1.0,0.15,2.0,0.31,4.0,0.22,2.4,19.74,134.3,285,184,30,-9999,228,199,7,87,42,31.8,24.7,44.2,19.5,7.5,8.6,9.8,7.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101104,-7777,-7777,0,0,0,0,0,0,9,14,19,24,26,29,34,0.06,1.0,0.15,2.0,0.31,4.0,0.29,3.2,19.81,135.2,289,185,30,-9999,235,205,7,90,43,31.4,24.4,43.6,19.2,7.6,8.5,9.8,7.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101105,-7777,-7777,0,0,0,0,0,0,9,14,19,24,26,29,34,0.06,1.0,0.15,2.0,0.31,4.0,0.36,4.1,19.88,136.1,293,186,29,-9999,242,211,7,92,45,30.9,24.2,42.9,18.8,7.7,8.5,9.8,7.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101106,-7777,-7777,0,0,0,0,0,0,10,15,20,25,27,30,35,0.06,1.0,0.14,2.0,0.30,4.0,0.43,4.9,19.95,136.9,297,188,29,-9999,249,217,7,94,46,30.4,23.9,42.3,18.4,7.7,8.4,9.8,7.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101107,-7777,-7777,0,0,0,0,0,0,10,15,20,25,27,30,35,0.06,1.0,0.14,2.0,0.30,4.0,0.50,5.8,20.02,137.7,301,189,29,-9999,256,222,8,96,48,29.9,23.7,41.7,18.1,7.8,8.4,9.8,7.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101108,-7777,-7777,0,0,0,0,0,0,11,16,21,26,28,31,36,0.06,1.0,0.14,2.0,0.30,4.0,0.57,6.7,20.09,138.6,305,190,29,-9999,262,228,8,98,49,29.4,23.4,41.1,17.7,7.9,8.3,9.8,7.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101109,-7777,0,0,0,0,0,0,0,11,16,21,26,28,31,36,0.06,1.0,0.14,2.0,0.29,4.0,0.64,7.6,20.16,139.6,309,192,28,-9999,269,234,8,101,51,28.9,23.2,40.5,17.3,7.9,8.3,9.8,8.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101110,-7777,0,0,0,0,0,0,0,12,17,22,27,29,32,37,0.06,1.0,0.13,2.0,0.29,4.0,0.71,8.5,20.23,140.5,313,193,28,-9999,275,239,8,102,52,28.4,22.9,39.9,16.9,7.9,8.2,9.8,8.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101111,-7777,0,0,0,0,0,0,0,12,17,22,27,29,32,37,0.06,1.0,0.13,2.0,0.29,4.0,0.78,9.5,20.30,141.5,316,194,27,-9999,280,244,8,104,53,27.9,22.7,39.3,16.6,8.0,8.1,9.7,8.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101112,-7777,0,0,0,0,0,0,0,13,18,23,28,30,33,38,0.06,1.0,0.13,2.0,0.28,4.0,0.85,10.5,20.37,142.5,319,194,26,-9999,285,248,8,105,53,27.4,22.5,38.7,16.2,8.0,8.1,9.7,8.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101113,0,0,0,0,0,0,0,0,13,18,23,28,30,33,38,0.06,1.0,0.13,2.0,0.28,4.0,0.92,11.6,20.44,143.6,322,195,26,-9999,290,252,8,107,54,26.9,22.3,38.1,15.8,8.0,8.0,9.7,8.3
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101114,0,0,0,0,0,0,0,0,14,19,24,29,31,34,39,0.06,1.0,0.12,2.0,0.28,4.0,0.99,12.7,20.51,144.7,325,195,25,-9999,294,256,8,108,54,26.4,22.0,37.5,15.4,8.1,8.0,9.6,8.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101115,0,0,0,0,0,0,0,0,14,19,24,29,31,34,39,0.05,1.0,0.12,2.0,0.27,4.0,1.06,13.8,20.58,145.8,328,196,25,-9999,298,260,8,109,55,25.9,21.8,36.9,15.0,8.1,8.0,9.6,8.4
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101116,0,0,0,0,0,0,0,0,15,20,25,30,32,35,40,0.05,1.0,0.12,2.0,0.27,4.0,1.13,14.9,20.65,146.9,330,196,24,-9999,302,263,8,110,55,25.5,21.6,36.3,14.6,8.1,7.9,9.6,8.5
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101117,0,0,0,0,0,0,0,0,15,20,25,30,32,35,40,0.05,1.0,0.12,2.0,0.27,3.9,1.19,15.9,20.71,147.9,332,196,24,-9999,306,266,8,111,55,25.0,21.4,35.7,14.3,8.2,7.9,9.5,8.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101118,0,0,0,0,0,0,0,0,15,20,25,30,32,35,40,0.05,1.0,0.12,2.0,0.26,3.9,1.25,16.9,20.77,148.9,335,196,24,-9999,310,269,8,112,56,24.5,21.3,35.2,13.9,8.2,7.8,9.5,8.6
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101119,0,0,0,0,0,0,0,0,16,21,26,31,33,36,41,0.05,1.0,0.12,2.0,0.26,3.9,1.31,17.9,20.83,149.9,337,196,23,-9999,314,271,8,112,56,24.1,21.1,34.6,13.5,8.2,7.8,9.4,8.7
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101120,0,0,0,0,0,0,0,0,16,21,26,31,33,36,41,0.05,1.0,0.12,2.0,0.26,3.9,1.36,18.9,20.88,150.9,339,196,23,-9999,317,274,8,113,56,23.6,20.9,34.1,13.2,8.2,7.7,9.4,8.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101121,0,0,0,0,0,0,0,0,17,22,27,32,34,37,42,0.05,1.0,0.11,2.0,0.25,3.9,1.42,19.9,20.94,151.9,342,197,23,-9999,321,277,8,114,56,23.2,20.8,33.5,12.8,8.2,7.7,9.3,8.8
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101122,0,0,0,0,0,0,0,0,17,22,27,32,34,37,42,0.05,1.0,0.11,2.0,0.25,3.9,1.48,20.9,21.00,152.9,344,198,23,-9999,325,279,9,115,57,22.7,20.6,33.0,12.4,8.2,7.6,9.3,8.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101123,0,0,0,0,0,0,0,0,18,23,28,33,35,38,43,0.05,1.0,0.11,2.0,0.25,3.9,1.54,21.9,21.06,153.9,346,199,22,-9999,328,281,9,116,57,22.3,20.5,32.5,12.1,8.2,7.6,9.2,8.9
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101124,0,0,0,0,0,0,0,0,18,23,28,33,35,38,43,0.05,1.0,0.11,2.0,0.25,3.9,1.59,22.9,21.11,154.9,348,200,22,-9999,331,284,9,117,58,21.9,20.3,32.1,11.7,8.2,7.5,9.1,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101125,0,0,0,0,0,0,0,0,18,23,28,33,35,38,43,0.05,1.0,0.11,2.0,0.25,3.9,1.65,23.9,21.17,155.9,350,200,22,-9999,333,286,9,118,58,21.5,20.2,31.6,11.4,8.2,7.5,9.0,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101126,0,0,0,0,0,0,0,0,19,24,29,34,36,39,44,0.05,1.0,0.11,2.0,0.24,3.9,1.70,24.9,21.22,156.8,351,201,22,-9999,336,287,10,119,58,21.1,20.1,31.2,11.1,8.2,7.4,8.9,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101127,0,0,0,0,0,0,0,0,19,24,29,34,36,39,44,0.05,1.0,0.11,2.0,0.24,3.9,1.75,25.9,21.27,157.8,352,201,22,-9999,338,289,10,120,58,20.7,20.0,30.7,10.7,8.2,7.4,8.9,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101128,0,0,0,0,0,0,0,0,20,25,30,35,37,40,45,0.05,1.0,0.11,2.0,0.24,3.9,1.81,26.9,21.33,158.8,352,201,21,-9999,339,290,10,121,58,20.4,19.9,30.3,10.4,8.1,7.3,8.8,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101129,0,0,0,0,0,0,0,0,20,25,30,35,37,40,45,0.05,1.0,0.11,2.0,0.24,3.9,1.86,27.9,21.38,159.8,352,201,21,-9999,340,290,10,121,57,20.0,19.8,30.0,10.1,8.1,7.3,8.7,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101130,0,0,0,0,0,0,0,0,20,25,30,35,37,40,45,0.05,1.0,0.11,2.0,0.24,3.9,1.92,28.9,21.44,160.9,351,200,20,-9999,340,289,10,121,57,19.7,19.8,29.6,9.8,8.1,7.3,8.6,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101201,0,0,0,0,0,0,0,0,21,26,31,36,38,41,46,0.05,1.0,0.11,2.0,0.23,3.9,0.05,0.8,21.49,161.6,351,199,20,1,340,289,10,121,57,19.4,19.7,29.2,9.5,8.1,7.3,8.5,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101202,0,0,0,0,0,0,0,0,21,26,31,36,38,41,46,0.05,1.0,0.11,2.0,0.23,3.8,0.10,1.6,21.54,162.4,351,199,20,1,340,289,10,122,57,19.1,19.7,28.9,9.3,8.0,7.2,8.4,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101203,0,0,0,0,0,0,0,0,21,26,31,36,38,41,46,0.05,1.0,0.11,2.0,0.23,3.8,0.15,2.4,21.59,163.2,351,199,19,1,340,289,10,122,57,18.8,19.6,28.6,9.0,8.0,7.2,8.3,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101204,0,0,0,0,0,0,0,0,21,26,31,36,38,41,46,0.05,1.0,0.11,2.0,0.23,3.8,0.20,3.2,21.64,164.1,350,199,19,1,340,289,10,123,57,18.5,19.6,28.3,8.7,8.0,7.2,8.3,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101205,0,0,0,0,0,0,0,0,22,27,32,37,39,42,47,0.05,1.0,0.11,2.0,0.23,3.8,0.25,4.1,21.69,165.0,350,199,18,2,341,289,11,124,57,18.3,19.6,28.1,8.5,7.9,7.2,8.2,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101206,0,0,0,0,0,0,0,0,22,27,32,37,39,42,47,0.05,1.0,0.11,2.0,0.23,3.8,0.30,5.0,21.74,165.9,350,199,18,2,341,289,11,125,57,18.0,19.6,27.8,8.2,7.9,7.2,8.1,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101207,0,0,0,0,0,0,0,0,22,27,32,37,39,42,47,0.05,1.0,0.11,2.0,0.23,3.8,0.35,5.9,21.79,166.7,350,199,18,2,341,288,11,125,57,17.8,19.6,27.6,8.0,7.8,7.2,8.0,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101208,0,0,0,0,0,0,0,0,22,27,32,37,39,42,47,0.05,1.0,0.11,2.1,0.23,3.8,0.40,6.8,21.84,167.6,350,199,17,2,341,287,11,126,57,17.6,19.6,27.4,7.8,7.8,7.2,8.0,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101209,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.1,0.23,3.8,0.45,7.7,21.89,168.5,349,199,17,1,341,287,12,127,58,17.4,19.7,27.3,7.6,7.8,7.2,7.9,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101210,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.1,0.23,3.8,0.50,8.6,21.94,169.4,349,199,17,1,341,286,12,128,59,17.3,19.7,27.1,7.4,7.7,7.2,7.8,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101211,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.1,0.23,3.8,0.55,9.5,21.99,170.3,349,199,17,1,342,287,13,130,59,17.1,19.7,27.0,7.2,7.7,7.2,7.8,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101212,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.1,0.23,3.9,0.59,10.3,22.03,171.1,350,200,17,1,344,288,13,132,61,17.0,19.8,26.8,7.1,7.6,7.2,7.7,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101213,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.1,0.23,3.9,0.64,11.1,22.08,172.0,352,201,17,1,346,289,14,134,62,16.8,19.8,26.7,6.9,7.6,7.2,7.7,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101214,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.2,0.23,3.9,0.69,11.9,22.13,172.8,352,202,16,1,347,289,15,136,63,16.7,19.9,26.7,6.7,7.5,7.2,7.6,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101215,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.2,0.23,4.0,0.73,12.7,22.17,173.6,353,203,16,1,348,290,15,138,65,16.6,20.0,26.6,6.6,7.5,7.2,7.6,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101216,0,0,0,0,0,0,0,0,23,28,33,38,40,43,48,0.05,1.0,0.11,2.2,0.23,4.0,0.78,13.6,22.22,174.4,354,205,16,1,349,291,16,141,66,16.5,20.1,26.5,6.5,7.5,7.2,7.5,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101217,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.23,4.0,0.83,14.5,22.27,175.3,355,205,16,1,350,291,17,143,67,16.4,20.2,26.5,6.3,7.5,7.2,7.5,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101218,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.23,4.1,0.89,15.4,22.33,176.3,355,205,16,1,350,292,17,144,68,16.4,20.2,26.5,6.2,7.4,7.2,7.5,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101219,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.23,4.1,0.94,16.3,22.38,177.2,356,205,16,1,351,292,18,146,69,16.3,20.3,26.5,6.1,7.4,7.2,7.4,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101220,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.23,4.1,0.99,17.3,22.43,178.1,356,205,16,1,351,292,18,148,69,16.2,20.4,26.5,6.0,7.4,7.3,7.4,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101221,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.23,4.1,1.05,18.2,22.49,179.1,356,205,16,1,352,293,18,149,69,16.2,20.6,26.5,5.9,7.4,7.3,7.4,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101222,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.22,4.1,1.11,19.3,22.55,180.1,356,204,16,1,352,293,19,151,70,16.2,20.7,26.5,5.8,7.4,7.4,7.4,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101223,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.22,4.1,1.17,20.4,22.61,181.2,356,204,16,1,353,293,19,152,70,16.1,20.8,26.5,5.7,7.4,7.4,7.4,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101224,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.22,4.1,1.23,21.5,22.67,182.3,356,204,16,1,353,293,19,153,70,16.1,20.9,26.6,5.7,7.3,7.4,7.4,9.0
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101225,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.22,4.1,1.29,22.6,22.73,183.4,356,205,16,1,354,293,19,154,70,16.1,21.0,26.6,5.6,7.3,7.5,7.4,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101226,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.05,1.0,0.11,2.2,0.22,4.1,1.35,23.7,22.79,184.5,357,205,16,1,355,294,19,155,70,16.1,21.1,26.6,5.5,7.3,7.5,7.4,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101227,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.11,2.2,0.22,4.1,1.41,24.8,22.85,185.7,358,206,16,1,356,296,20,156,71,16.1,21.2,26.7,5.5,7.4,7.6,7.4,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101228,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.11,2.2,0.22,4.1,1.47,25.9,22.91,186.8,360,208,16,1,358,297,20,157,71,16.1,21.4,26.8,5.4,7.4,7.6,7.4,9.1
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101229,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.11,2.2,0.22,4.1,1.52,27.1,22.96,187.9,362,210,16,1,360,299,20,158,72,16.1,21.5,26.8,5.3,7.4,7.7,7.4,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101230,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.11,2.2,0.22,4.1,1.58,28.2,23.02,189.0,365,212,17,1,363,302,20,160,72,16.1,21.6,26.9,5.3,7.4,7.7,7.4,9.2
GHCND:USC00058575,VAIL CO US,2531.1,39.6394,-106.3538,20101231,0,0,0,0,0,0,0,0,24,29,34,39,41,44,49,0.06,1.0,0.12,2.2,0.22,4.2,1.63,29.2,23.07,190.1,367,214,17,1,365,304,21,161,72,16.1,21.7,26.9,5.2,7.4,7.7,7.4,9.2
