STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-25PCTL,Completeness Flag,DLY-SNOW-25PCTL,Completeness Flag,DLY-PRCP-50PCTL,Completeness Flag,DLY-SNOW-50PCTL,Completeness Flag,DLY-PRCP-75PCTL,Completeness Flag,DLY-SNOW-75PCTL,Completeness Flag,MTD-PRCP-NORMAL,Completeness Flag,MTD-SNOW-NORMAL,Completeness Flag,YTD-PRCP-NORMAL,Completeness Flag,YTD-SNOW-NORMAL,Completeness Flag,DLY-PRCP-PCTALL-GE001HI,Completeness Flag,DLY-PRCP-PCTALL-GE010HI,Completeness Flag,DLY-PRCP-PCTALL-GE050HI,Completeness Flag,DLY-PRCP-PCTALL-GE100HI,Completeness Flag,DLY-SNOW-PCTALL-GE001TI,Completeness Flag,DLY-SNOW-PCTALL-GE010TI,Completeness Flag,DLY-SNOW-PCTALL-GE100TI,Completeness Flag,DLY-SNOW-PCTALL-GE030TI,Completeness Flag,DLY-SNOW-PCTALL-GE050TI,Completeness Flag
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100101,0.03,C,0.9,C,0.07,C,1.5,C,0.18,C,3.0,C,0.04,R,0.7,S,0.04,R,0.7,S,351,C,152,C,11,C,-9999, ,351,C,263,C,1,C,90,C,32,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100102,0.03,C,0.9,C,0.07,C,1.5,C,0.18,C,2.9,C,0.09,R,1.5,S,0.09,R,1.5,S,352,C,152,C,11,C,-9999, ,351,C,263,C,1,C,90,C,31,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100103,0.03,C,0.9,C,0.07,C,1.5,C,0.18,C,2.9,C,0.13,R,2.2,S,0.13,R,2.2,S,352,C,152,C,11,C,-9999, ,352,C,264,C,1,C,90,C,30,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100104,0.03,C,0.9,C,0.07,C,1.5,C,0.18,C,2.9,C,0.17,R,3.0,S,0.17,R,3.0,S,352,C,151,C,11,C,-9999, ,352,C,265,C,1,C,90,C,30,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100105,0.03,C,0.9,C,0.07,C,1.5,C,0.18,C,2.9,C,0.21,R,3.8,S,0.21,R,3.8,S,352,C,151,C,11,C,-9999, ,352,C,265,C,1,C,89,C,29,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100106,0.03,C,0.9,C,0.07,C,1.5,C,0.18,C,2.9,C,0.25,R,4.5,S,0.25,R,4.5,S,352,C,150,C,10,C,-9999, ,352,C,265,C,1,C,89,C,29,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100107,0.03,C,0.9,C,0.07,C,1.5,C,0.18,C,2.9,C,0.29,R,5.3,S,0.29,R,5.3,S,352,C,150,C,10,C,-9999, ,352,C,265,C,1,C,88,C,28,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100108,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.9,C,0.33,R,6.0,S,0.33,R,6.0,S,352,C,150,C,10,C,-9999, ,351,C,265,C,1,C,88,C,28,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100109,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.9,C,0.37,R,6.7,S,0.37,R,6.7,S,351,C,149,C,10,C,-9999, ,351,C,265,C,1,C,88,C,28,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100110,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.9,C,0.40,R,7.5,S,0.40,R,7.5,S,351,C,148,C,9,C,0,C,350,C,265,C,1,C,88,C,28,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100111,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.9,C,0.44,R,8.2,S,0.44,R,8.2,S,350,C,148,C,9,C,0,C,350,C,265,C,1,C,87,C,27,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100112,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.9,C,0.48,R,9.0,S,0.48,R,9.0,S,350,C,147,C,9,C,0,C,349,C,264,C,1,C,87,C,27,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100113,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.8,C,0.52,R,9.8,S,0.52,R,9.8,S,350,C,146,C,9,C,0,C,349,C,264,C,1,C,87,C,27,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100114,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.8,C,0.57,R,10.5,S,0.57,R,10.5,S,350,C,146,C,8,C,0,C,349,C,264,C,1,C,87,C,27,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100115,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.8,C,0.61,R,11.3,S,0.61,R,11.3,S,350,C,145,C,8,C,0,C,349,C,264,C,1,C,87,C,28,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100116,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.8,C,0.65,R,12.0,S,0.65,R,12.0,S,350,C,145,C,8,C,0,C,349,C,264,C,1,C,87,C,28,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100117,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.8,C,0.69,R,12.8,S,0.69,R,12.8,S,350,C,145,C,8,C,0,C,349,C,264,C,1,C,87,C,28,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100118,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.8,C,0.73,R,13.5,S,0.73,R,13.5,S,350,C,145,C,8,C,0,C,349,C,265,C,2,C,87,C,28,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100119,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.8,C,0.77,R,14.3,S,0.77,R,14.3,S,350,C,146,C,8,C,0,C,349,C,265,C,2,C,87,C,29,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100120,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.8,C,0.82,R,15.0,S,0.82,R,15.0,S,351,C,147,C,8,C,0,C,350,C,266,C,2,C,88,C,29,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100121,0.03,C,1.0,C,0.07,C,1.5,C,0.18,C,2.8,C,0.86,R,15.7,S,0.86,R,15.7,S,351,C,147,C,8,C,0,C,350,C,266,C,2,C,88,C,29,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100122,0.03,C,1.0,C,0.08,C,1.5,C,0.18,C,2.8,C,0.90,R,16.5,S,0.90,R,16.5,S,352,C,147,C,8,C,0,C,350,C,267,C,2,C,88,C,30,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100123,0.03,C,1.0,C,0.08,C,1.5,C,0.18,C,2.8,C,0.94,R,17.2,S,0.94,R,17.2,S,353,C,148,C,8,C,0,C,351,C,268,C,2,C,88,C,30,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100124,0.03,C,1.0,C,0.08,C,1.5,C,0.18,C,2.8,C,0.98,R,17.9,S,0.98,R,17.9,S,354,C,149,C,8,C,0,C,352,C,269,C,2,C,89,C,31,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100125,0.03,C,1.0,C,0.08,C,1.5,C,0.18,C,2.8,C,1.02,R,18.6,S,1.02,R,18.6,S,354,C,150,C,8,C,0,C,352,C,269,C,2,C,89,C,31,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100126,0.03,C,1.0,C,0.08,C,1.5,C,0.18,C,2.8,C,1.06,R,19.3,S,1.06,R,19.3,S,355,C,151,C,8,C,0,C,353,C,270,C,2,C,89,C,32,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100127,0.03,C,1.0,C,0.08,C,1.5,C,0.18,C,2.8,C,1.10,R,20.0,S,1.10,R,20.0,S,355,C,151,C,8,C,-9999, ,353,C,271,C,3,C,89,C,32,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100128,0.03,C,1.0,C,0.08,C,1.5,C,0.18,C,2.8,C,1.14,R,20.8,S,1.14,R,20.8,S,356,C,152,C,8,C,-9999, ,353,C,272,C,3,C,90,C,32,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100129,0.03,C,1.0,C,0.08,C,1.6,C,0.19,C,2.8,C,1.18,R,21.5,S,1.18,R,21.5,S,356,C,152,C,9,C,-9999, ,353,C,272,C,3,C,90,C,33,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100130,0.03,C,1.0,C,0.08,C,1.6,C,0.19,C,2.8,C,1.23,R,22.2,S,1.23,R,22.2,S,355,C,153,C,9,C,-9999, ,353,C,272,C,3,C,90,C,33,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100131,0.03,C,1.0,C,0.08,C,1.6,C,0.19,C,2.8,C,1.27,R,23.0,S,1.27,R,23.0,S,355,C,154,C,9,C,-9999, ,352,C,272,C,3,C,91,C,34,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100201,0.03,C,1.0,C,0.08,C,1.6,C,0.19,C,2.9,C,0.05,S,0.8,C,1.32,S,23.8,C,354,C,155,C,10,C,1,C,352,C,272,C,3,C,92,C,35,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100202,0.03,C,1.0,C,0.08,C,1.6,C,0.19,C,2.9,C,0.10,S,1.6,C,1.37,S,24.6,C,354,C,156,C,10,C,1,C,351,C,273,C,3,C,92,C,35,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100203,0.03,C,1.0,C,0.08,C,1.6,C,0.19,C,2.9,C,0.14,S,2.4,C,1.41,S,25.4,C,354,C,157,C,10,C,1,C,351,C,274,C,3,C,93,C,35,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100204,0.03,C,1.0,C,0.08,C,1.7,C,0.19,C,2.9,C,0.19,S,3.1,C,1.46,S,26.1,C,354,C,158,C,10,C,1,C,351,C,275,C,3,C,94,C,36,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100205,0.03,C,1.0,C,0.09,C,1.7,C,0.19,C,2.9,C,0.24,S,3.9,C,1.51,S,26.9,C,354,C,159,C,10,C,1,C,350,C,275,C,3,C,95,C,36,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100206,0.04,C,1.0,C,0.09,C,1.7,C,0.19,C,2.9,C,0.29,S,4.8,C,1.56,S,27.8,C,354,C,160,C,11,C,1,C,350,C,276,C,3,C,96,C,37,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100207,0.04,C,1.0,C,0.09,C,1.7,C,0.19,C,2.9,C,0.35,S,5.6,C,1.62,S,28.6,C,355,C,162,C,11,C,1,C,351,C,278,C,3,C,97,C,38,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100208,0.04,C,1.0,C,0.09,C,1.7,C,0.19,C,2.9,C,0.40,S,6.4,C,1.67,S,29.4,C,356,C,163,C,11,C,1,C,352,C,280,C,3,C,98,C,38,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100209,0.04,C,1.0,C,0.09,C,1.7,C,0.19,C,2.9,C,0.46,S,7.3,C,1.73,S,30.3,C,357,C,165,C,11,C,1,C,353,C,281,C,3,C,98,C,39,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100210,0.04,C,1.0,C,0.09,C,1.8,C,0.19,C,3.0,C,0.51,S,8.1,C,1.78,S,31.1,C,358,C,167,C,11,C,1,C,354,C,283,C,3,C,99,C,39,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100211,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,0.56,S,9.0,C,1.83,S,32.0,C,360,C,169,C,11,C,1,C,355,C,285,C,3,C,100,C,40,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100212,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,0.62,S,9.8,C,1.89,S,32.8,C,361,C,170,C,12,C,1,C,356,C,286,C,3,C,101,C,40,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100213,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,0.67,S,10.6,C,1.94,S,33.6,C,362,C,172,C,12,C,1,C,357,C,288,C,3,C,102,C,40,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100214,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,0.72,S,11.5,C,1.99,S,34.5,C,364,C,174,C,12,C,1,C,358,C,290,C,3,C,102,C,41,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100215,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,0.78,S,12.3,C,2.05,S,35.3,C,365,C,175,C,12,C,1,C,359,C,291,C,3,C,103,C,41,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100216,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,0.83,S,13.1,C,2.10,S,36.1,C,366,C,176,C,12,C,1,C,360,C,292,C,3,C,103,C,41,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100217,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,0.88,S,14.0,C,2.15,S,37.0,C,367,C,177,C,12,C,1,C,361,C,293,C,3,C,103,C,41,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100218,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,0.94,S,14.8,C,2.21,S,37.8,C,368,C,178,C,12,C,1,C,361,C,294,C,3,C,103,C,42,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100219,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,0.99,S,15.6,C,2.26,S,38.6,C,368,C,178,C,12,C,1,C,362,C,294,C,3,C,103,C,42,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100220,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,1.05,S,16.5,C,2.32,S,39.5,C,369,C,179,C,12,C,1,C,362,C,295,C,3,C,103,C,42,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100221,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,1.10,S,17.3,C,2.37,S,40.3,C,370,C,180,C,12,C,1,C,362,C,295,C,3,C,103,C,42,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100222,0.04,C,1.0,C,0.09,C,1.8,C,0.20,C,3.0,C,1.16,S,18.2,C,2.43,S,41.2,C,370,C,180,C,12,C,1,C,362,C,295,C,3,C,102,C,42,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100223,0.04,S,1.0,C,0.09,S,1.8,C,0.20,S,3.0,C,1.21,S,19.1,C,2.48,S,42.1,C,369,S,180,S,12,S,1,S,362,C,295,C,3,C,102,C,42,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100224,0.04,S,1.0,S,0.09,S,1.8,S,0.20,S,3.0,S,1.27,S,20.0,C,2.54,S,43.0,C,369,S,180,S,12,S,1,S,361,S,294,S,2,S,101,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100225,0.04,S,1.0,S,0.09,S,1.8,S,0.20,S,3.0,S,1.32,S,20.8,C,2.59,S,43.8,C,369,S,180,S,12,S,1,S,360,S,294,S,2,S,101,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100226,0.04,S,1.0,S,0.09,S,1.8,S,0.20,S,3.0,S,1.38,S,21.7,C,2.65,S,44.7,C,369,S,180,S,12,S,1,S,360,S,294,S,2,S,100,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100227,0.04,S,1.0,S,0.09,S,1.8,S,0.20,S,3.0,S,1.43,S,22.5,C,2.70,S,45.5,C,369,S,180,S,12,S,1,S,360,S,294,S,2,S,99,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100228,0.04,S,1.0,S,0.09,S,1.7,S,0.20,S,3.0,S,1.49,S,23.4,C,2.76,S,46.4,C,370,S,180,S,12,S,1,S,360,S,294,S,2,S,99,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100301,0.04,S,1.0,S,0.09,S,1.7,S,0.20,S,3.0,S,0.06,S,0.9,S,2.82,S,47.3,S,372,S,180,S,12,S,1,S,362,S,295,S,2,S,98,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100302,0.04,S,1.0,S,0.09,S,1.7,S,0.20,S,3.0,S,0.11,S,1.7,S,2.87,S,48.1,S,373,S,180,S,12,S,1,S,363,S,296,S,2,S,98,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100303,0.04,S,1.0,S,0.09,S,1.7,S,0.20,S,3.0,S,0.17,S,2.5,S,2.93,S,48.9,S,374,S,181,S,12,S,1,S,364,S,296,S,2,S,98,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100304,0.04,S,1.0,S,0.09,S,1.7,S,0.20,S,3.0,S,0.22,S,3.3,S,2.98,S,49.7,S,375,S,181,S,12,S,1,S,365,S,296,S,2,S,98,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100305,0.04,S,1.0,S,0.09,S,1.6,S,0.20,S,3.0,S,0.28,S,4.2,S,3.04,S,50.6,S,376,S,181,S,13,S,1,S,366,S,296,S,2,S,97,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100306,0.04,S,1.0,S,0.09,S,1.6,S,0.20,S,3.0,S,0.34,S,5.0,S,3.10,S,51.4,S,378,S,181,S,13,S,1,S,367,S,296,S,2,S,97,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100307,0.04,S,1.0,S,0.09,S,1.6,S,0.20,S,3.0,S,0.39,S,5.8,S,3.15,S,52.2,S,379,S,181,S,13,S,1,S,368,S,296,S,2,S,97,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100308,0.04,S,1.0,S,0.09,S,1.6,S,0.20,S,3.0,S,0.45,S,6.6,S,3.21,S,53.0,S,379,S,182,S,13,S,1,S,368,S,296,S,2,S,97,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100309,0.04,S,1.0,S,0.09,S,1.6,S,0.20,S,3.0,S,0.50,S,7.3,S,3.26,S,53.7,S,380,S,182,S,13,S,1,S,369,S,296,S,2,S,97,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100310,0.04,S,1.0,S,0.09,S,1.6,S,0.20,S,3.0,S,0.55,S,8.1,S,3.31,S,54.5,S,381,S,182,S,13,S,1,S,369,S,296,S,2,S,97,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100311,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,0.60,S,8.9,S,3.36,S,55.3,S,381,S,183,S,14,S,1,S,369,S,296,S,2,S,97,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100312,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,0.66,S,9.7,S,3.42,S,56.1,S,382,S,183,S,14,S,1,S,369,S,295,S,2,S,97,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100313,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,0.71,S,10.5,S,3.47,S,56.9,S,382,S,183,S,14,S,1,S,369,S,295,S,2,S,97,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100314,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,0.77,S,11.3,S,3.53,S,57.7,S,383,S,184,S,15,S,1,S,370,S,295,S,2,S,98,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100315,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,0.82,S,12.1,S,3.58,S,58.5,S,383,S,185,S,15,S,1,S,370,S,295,S,2,S,98,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100316,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,0.88,S,12.9,S,3.64,S,59.3,S,383,S,186,S,15,S,2,S,370,S,295,S,2,S,98,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100317,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,0.94,S,13.8,S,3.70,S,60.2,S,384,S,186,S,15,S,2,S,370,S,295,S,2,S,99,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100318,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,1.00,S,14.6,S,3.76,S,61.0,S,384,S,187,S,15,S,2,S,370,S,295,S,2,S,99,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100319,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,1.06,S,15.4,S,3.82,S,61.8,S,385,S,188,S,16,S,2,S,370,S,295,S,2,S,100,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100320,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,1.12,S,16.3,S,3.88,S,62.7,S,384,S,189,S,16,S,2,S,370,S,294,S,2,S,100,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100321,0.04,S,1.0,S,0.09,S,1.5,S,0.21,S,3.0,S,1.18,S,17.2,S,3.94,S,63.6,S,385,S,189,S,16,S,2,S,370,S,294,S,2,S,101,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100322,0.04,S,1.0,S,0.10,S,1.5,S,0.21,S,3.0,S,1.24,S,18.0,S,4.00,S,64.4,S,385,S,191,S,16,S,2,S,371,S,294,S,2,S,102,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100323,0.04,S,1.0,S,0.10,S,1.5,S,0.21,S,3.0,S,1.31,S,18.9,S,4.07,S,65.3,S,386,S,192,S,17,S,2,S,371,S,294,S,2,S,102,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100324,0.04,S,1.0,S,0.10,S,1.5,S,0.22,S,3.0,S,1.37,S,19.8,S,4.13,S,66.2,S,387,S,193,S,17,S,2,S,372,S,295,S,2,S,103,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100325,0.04,S,1.0,S,0.10,S,1.5,S,0.22,S,3.0,S,1.43,S,20.6,S,4.19,S,67.0,S,388,S,195,S,17,S,2,S,373,S,295,S,3,S,103,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100326,0.05,S,1.0,S,0.10,S,1.6,S,0.22,S,3.0,S,1.49,S,21.5,S,4.25,S,67.9,S,389,S,196,S,18,S,2,S,373,S,295,S,3,S,104,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100327,0.05,S,1.0,S,0.10,S,1.6,S,0.22,S,3.0,S,1.56,S,22.4,S,4.32,S,68.8,S,390,S,198,S,18,S,2,S,374,S,295,S,3,S,105,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100328,0.05,S,1.0,S,0.10,S,1.6,S,0.22,S,3.0,S,1.62,S,23.3,S,4.38,S,69.7,S,390,S,199,S,19,S,2,S,373,S,294,S,3,S,105,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100329,0.05,S,1.0,S,0.10,S,1.6,S,0.22,S,3.0,S,1.69,S,24.2,S,4.45,S,70.6,S,391,S,201,S,19,S,2,S,373,S,294,S,4,S,106,S,44,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100330,0.05,S,1.0,S,0.10,S,1.6,S,0.22,S,3.0,S,1.76,S,25.1,S,4.52,S,71.5,S,391,S,202,S,20,S,2,S,373,S,293,S,4,S,106,S,44,S
